Step	Loss	MSE	Entropy
1275	0.007838116027414799	4.826915392186493e-05	-5.6088523706421256e-05
1276	0.007818115875124931	4.819742025574669e-05	-0.00039368134457618
1277	0.007798302453011274	4.812589395442046e-05	-0.0007303376914933324
1278	0.007778364233672619	4.805458229384385e-05	-0.00027527566999197006
1279	0.0077585759572684765	4.798348527401686e-05	-0.00021860035485588014
1280	0.007738837506622076	4.791258470504545e-05	-0.00044184279977343976
1281	0.007719078101217747	4.7841898776823655e-05	-0.0004899941850453615
1282	0.007699437905102968	4.777141657541506e-05	-0.000350796413840726
1283	0.0076799592934548855	4.7701145376777276e-05	-0.0003797193930950016
1284	0.007660400588065386	4.763107790495269e-05	-0.00024865116574801505
1285	0.007640916854143143	4.7561210521962494e-05	-0.00044676827383227646
1286	0.007621432654559612	4.7491572331637144e-05	-0.0004353436816018075
1287	0.007602103520184755	4.742213059216738e-05	-0.00023281789617612958
1288	0.007582738995552063	4.7352896217489615e-05	-0.0003950893005821854
1289	0.00756338844075799	4.728386920760386e-05	-0.0005559675628319383
1290	0.0075441873632371426	4.721503864857368e-05	-0.00032718601869419217
1291	0.007525138556957245	4.714641545433551e-05	-0.00029162937426008284
1292	0.007505904883146286	4.707799598691054e-05	-0.00037472049007192254
1293	0.00748684536665678	4.7009772970341146e-05	-0.000437598442658782
1294	0.00746782124042511	4.694177187047899e-05	-0.00032048020511865616
1295	0.007448937743902206	4.687397085945122e-05	-0.0002566066395957023
1296	0.0074299233965575695	4.680638085119426e-05	-0.0003988836251664907
1297	0.007411106023937464	4.673898365581408e-05	-0.0005164381000213325
1298	0.007392335217446089	4.6671779273310676e-05	-0.0005055302754044533
1299	0.007373496890068054	4.660478953155689e-05	-0.00020167010370641947
1300	0.0073548657819628716	4.6538010792573914e-05	-0.00014616968110203743
1301	0.007336169946938753	4.64714175905101e-05	-0.0006815179949626327
1302	0.007317490875720978	4.6405024477280676e-05	-0.0003614872111938894
1303	0.007299003191292286	4.633883145288564e-05	-0.0002535030071157962
1304	0.007280489429831505	4.6272842155303806e-05	-0.0005020811804570258
1305	0.007262052968144417	4.6207060222513974e-05	-0.00018141104374080896
1306	0.007243632804602385	4.6141474740579724e-05	-0.0003145906957797706
1307	0.0072252992540597916	4.607608207152225e-05	-0.0005524811567738652
1308	0.007207032758742571	4.6010893129277974e-05	-0.0004544204566627741
1309	0.007188783492892981	4.5945907913846895e-05	-0.00015573723067063838
1310	0.007170532830059528	4.5881122787250206e-05	-0.0003283358528278768
1311	0.00715238880366087	4.581652319757268e-05	-0.0005047640879638493
1312	0.007134308107197285	4.575212733470835e-05	-0.00048380481894128025
1313	0.007116259541362524	4.568794247461483e-05	-0.00014832033775746822
1314	0.007098229136317968	4.562393223750405e-05	-0.0002844369155354798
1315	0.0070803165435791016	4.556011481327005e-05	-0.0005492971977218986
1316	0.007062363438308239	4.549650111584924e-05	-0.0004938234924338758
1317	0.007044446188956499	4.5433102059178054e-05	-0.0001802183105610311
1318	0.00702667934820056	4.536989945336245e-05	-0.0001291017106268555
1319	0.00700897304341197	4.530686419457197e-05	-0.0006814656662754714
1320	0.006991255562752485	4.52440363005735e-05	-0.0004366880748420954
1321	0.006973599549382925	4.518141213338822e-05	-8.229307422880083e-05
1322	0.006955964490771294	4.511895895120688e-05	-0.00035696473787538707
1323	0.006938344798982143	4.505671313381754e-05	-0.0006234202883206308
1324	0.006920909509062767	4.4994660129304975e-05	-0.0001676954561844468
1325	0.006903417874127626	4.493281085160561e-05	-0.0002237627049908042
1326	0.006885996088385582	4.48711434728466e-05	-0.0005383495008572936
1327	0.006868657656013966	4.480966163100675e-05	-0.0005439699161797762
1328	0.00685128103941679	4.4748394429916516e-05	1.5967016224749386e-05
1329	0.006834119558334351	4.4687312765745446e-05	-0.00023911410244181752
1330	0.00681688217446208	4.462640572455712e-05	-0.0008084489381872118
1331	0.006799640133976936	4.4565702410181984e-05	-0.0003273026377428323
1332	0.006782631855458021	4.4505195546662435e-05	4.320593143347651e-05
1333	0.006765476427972317	4.4444863306125626e-05	-0.0004163879784755409
1334	0.006748448591679335	4.438472387846559e-05	-0.0008281727787107229
1335	0.006731480825692415	4.4324766349745914e-05	-0.000220536720007658
1336	0.006714483257383108	4.426501254783943e-05	4.5455541112460196e-05
1337	0.006697659846395254	4.420545155880973e-05	-0.00037399542634375393
1338	0.006680827122181654	4.414605791680515e-05	-0.0007490529678761959
1339	0.006664008367806673	4.4086857087677345e-05	-0.00044060233631171286
1340	0.006647258531302214	4.402786726132035e-05	0.00027296337066218257
1341	0.006630552466958761	4.3969048419967294e-05	-0.0003921601455658674
1342	0.006613892503082752	4.391040056361817e-05	-0.0008121597929857671
1343	0.006597346626222134	4.3851949158124626e-05	-0.0005004693521186709
1344	0.00658079469576478	4.379370147944428e-05	0.0001527030108263716
1345	0.006564210634678602	4.373563569970429e-05	-0.00012797710951417685
1346	0.0065477644093334675	4.367773362901062e-05	-0.0008327420218847692
1347	0.0065313768573105335	4.362002437119372e-05	-0.0005673226551152766
1348	0.006515046115964651	4.356251156423241e-05	5.932241037953645e-05
1349	0.006498676724731922	4.3505187932169065e-05	-0.00014878605725243688
1350	0.006482355762273073	4.344802437117323e-05	-0.0007783758919686079
1351	0.006466217804700136	4.339106089901179e-05	-0.00027445319574326277
1352	0.006449942942708731	4.333428296376951e-05	-0.00014443357940763235
1353	0.006433871574699879	4.327767965150997e-05	-0.0003337970410939306
1354	0.006417764816433191	4.3221269152127206e-05	-0.0004570246674120426
1355	0.006401726044714451	4.3165029637748376e-05	-0.0004494345630519092
1356	0.006385758984833956	4.3108964746352285e-05	-0.00020367636170703918
1357	0.006369745824486017	4.305309630581178e-05	-0.00024246887187473476
1358	0.006353855133056641	4.299739157431759e-05	-0.0005542395520024002
1359	0.006338007748126984	4.29418905696366e-05	-0.00016043928917497396
1360	0.006322098895907402	4.288656054995954e-05	-0.000264435657300055
1361	0.006306306459009647	4.2831401515286416e-05	-0.0006407640175893903
1362	0.006290643010288477	4.277642801753245e-05	-0.00024920550640672445
1363	0.006274960935115814	4.2721636418718845e-05	-0.0001285022299271077
1364	0.0062592956237494946	4.266701216693036e-05	-0.0005018545780330896
1365	0.0062437402084469795	4.261257709003985e-05	-0.0004455182934179902
1366	0.006228168029338121	4.255831299815327e-05	-0.00018513292889110744
1367	0.006212657783180475	4.250423808116466e-05	-0.0002842713438440114
1368	0.006197214592248201	4.245032323524356e-05	-0.00040885209455154836
1369	0.006181811448186636	4.239659756422043e-05	-0.00040447249193675816
1370	0.006166358944028616	4.234304287820123e-05	-0.00025932653807103634
1371	0.006151097826659679	4.228966645314358e-05	-0.00028141000075265765
1372	0.006135811097919941	4.223646828904748e-05	-0.00027817225782200694
1373	0.00612050574272871	4.21834338339977e-05	-0.0005736568127758801
1374	0.006105287466198206	4.213057036395185e-05	-0.00028460618341341615
1375	0.006090234965085983	4.207790698274039e-05	1.947766577359289e-05
1376	0.006075089331716299	4.2025396396638826e-05	-0.0005439751548692584
1377	0.00606005871668458	4.19730567955412e-05	-0.0005563523154705763
1378	0.006045013200491667	4.1920895455405116e-05	-0.00016302525182254612
1379	0.006030000746250153	4.1868908738251776e-05	-0.00018551187531556934
1380	0.006015133578330278	4.1817085730144754e-05	-0.00037627259735018015
1381	0.00600022217258811	4.176544462097809e-05	-0.0005242342595010996
1382	0.005985376425087452	4.1713970858836547e-05	-0.00010577229841146618
1383	0.005970505997538567	4.166268263361417e-05	-0.00030048261396586895
1384	0.005955766886472702	4.1611550841480494e-05	-0.0004763263859786093
1385	0.005941030569374561	4.156058275839314e-05	-0.00047860288759693503
1386	0.005926399026066065	4.1509800212224945e-05	-2.903160930145532e-05
1387	0.005911814980208874	4.145918137510307e-05	-0.0002419275406282395
1388	0.0058971550315618515	4.1408729885006323e-05	-0.0006917666760273278
1389	0.005882582627236843	4.13584457419347e-05	-0.0003648979472927749
1390	0.005868082400411367	4.1308343497803435e-05	6.378431862685829e-06
1391	0.005853623151779175	4.125839768676087e-05	-0.00028117469628341496
1392	0.005839156452566385	4.120861922274344e-05	-0.0005596688133664429
1393	0.005824812687933445	4.115900810575113e-05	-0.00023564364528283477
1394	0.005810429807752371	4.110956797376275e-05	-0.000258837069850415
1395	0.005796180106699467	4.106028063688427e-05	-0.0003560895856935531
1396	0.005781927611678839	4.1011178836924955e-05	-0.00034692324697971344
1397	0.005767724476754665	4.096222619409673e-05	-0.00030867589521221817
1398	0.005753548350185156	4.091345545020886e-05	-0.0002788714482448995
1399	0.00573939410969615	4.086483386345208e-05	-0.0004975747433491051
1400	0.005725324619561434	4.081637962372042e-05	-0.00036047943285666406
1401	0.005711239296942949	4.0768092731013894e-05	-3.3444230211898685e-05
1402	0.005697273649275303	4.0719958633417264e-05	-0.00025392090901732445
1403	0.005683335941284895	4.067200279678218e-05	-0.0005924305878579617
1404	0.005669349804520607	4.0624199755256996e-05	-0.00023683640756644309
1405	0.00565555552020669	4.057656406075694e-05	-0.00015352849732153118
1406	0.005641651805490255	4.052908843732439e-05	-0.00031822192249819636
1407	0.005627915728837252	4.048177652293816e-05	-0.00047264143358916044
1408	0.005614130292087793	4.043462104164064e-05	-0.0003487951180431992
1409	0.005600378382951021	4.038763290736824e-05	-0.0001694620295893401
1410	0.005586681887507439	4.034080120618455e-05	-0.00028925438527949154
1411	0.005573050118982792	4.029412230011076e-05	-0.0005846284329891205
1412	0.005559432785958052	4.0247618017019704e-05	-0.00017808660049922764
1413	0.005545917432755232	4.0201270167017356e-05	-5.4095238738227636e-05
1414	0.005532329436391592	4.01550714741461e-05	-0.0005559877026826143
1415	0.005518884863704443	4.010903649032116e-05	-0.0004930808790959418
1416	0.005505450535565615	4.006316521554254e-05	-3.761816333280876e-05
1417	0.005492056719958782	4.001745764981024e-05	-0.00016028873506002128
1418	0.005478700157254934	3.997189560323022e-05	-0.00039708465919829905
1419	0.005465334746986628	3.992647907580249e-05	-0.000577959232032299
1420	0.0054520899429917336	3.9881229895399883e-05	-0.0002209427475463599
1421	0.005438854917883873	3.9836144424043596e-05	-6.738464435329661e-05
1422	0.005425671115517616	3.979120447183959e-05	-0.00044076619087718427
1423	0.005412501748651266	3.9746417314745486e-05	-0.0004616608493961394
1424	0.005399396177381277	3.970179022871889e-05	-0.00017768048564903438
1425	0.0053863078355789185	3.965732321375981e-05	-0.0001263906597159803
1426	0.005373278167098761	3.9612998079974204e-05	-0.00046316595398820937
1427	0.005360260605812073	3.956883301725611e-05	-0.0004717067058663815
1428	0.00534726120531559	3.952482438762672e-05	-0.00021380501857493073
1429	0.005334328860044479	3.948096855310723e-05	-0.00015814791549928486
1430	0.005321535747498274	3.943725096178241e-05	-0.0004517817578744143
1431	0.005308642517775297	3.939368252758868e-05	-0.00039286736864596605
1432	0.00529581168666482	3.935028871637769e-05	-3.4700271498877555e-05
1433	0.005283015314489603	3.9307040424318984e-05	-0.00031533552100881934
1434	0.0052703372202813625	3.926393765141256e-05	-0.0004632341442629695
1435	0.005257654469460249	3.922098403563723e-05	-0.00025815668050199747
1436	0.005244914907962084	3.917819049092941e-05	-0.00034761487040668726
1437	0.005232304334640503	3.913553518941626e-05	-0.00024777374346740544
1438	0.005219741258770227	3.909303995897062e-05	-0.0001285973994527012
1439	0.00520717166364193	3.905067569576204e-05	-0.0005316850729286671
1440	0.005194683093577623	3.900846422766335e-05	-0.0004325802146922797
1441	0.005182242952287197	3.896641283063218e-05	-7.780427404213697e-05
1442	0.005169802810996771	3.892449603881687e-05	-0.00019230364705435932
1443	0.005157398525625467	3.8882735680090263e-05	-0.00037812680238857865
1444	0.005145072937011719	3.8841117202537134e-05	-0.00045296410098671913
1445	0.005132718477398157	3.8799647882115096e-05	-0.0001283481833525002
1446	0.005120417103171349	3.8758342270739377e-05	-0.00021710374858230352
1447	0.005108179058879614	3.871714943670668e-05	-0.000617427343968302
1448	0.005095966160297394	3.8676123949699104e-05	-0.00020550316548906267
1449	0.005083771422505379	3.863524034386501e-05	-4.6308232413139194e-05
1450	0.005071726627647877	3.8594487705267966e-05	-0.00032385814120061696
1451	0.005059577524662018	3.85538769478444e-05	-0.0005783612723462284
1452	0.005047542043030262	3.851342626148835e-05	-0.0002476087538525462
1453	0.005035500042140484	3.847312109428458e-05	-3.777477104449645e-05
1454	0.00502349715679884	3.843295053229667e-05	-0.00039083987940102816
1455	0.005011569242924452	3.839291093754582e-05	-0.0005027628503739834
1456	0.004999608267098665	3.835302413790487e-05	-7.418454333674163e-05
1457	0.004987721331417561	3.83132828574162e-05	-9.891256922855973e-05
1458	0.004975943826138973	3.8273668906185776e-05	-0.0006035579717718065
1459	0.004964143503457308	3.823419683612883e-05	-0.00048080741544254124
1460	0.004952323157340288	3.819488119916059e-05	3.958628076361492e-05
1461	0.0049405707977712154	3.815570744336583e-05	-0.0001171589974546805
1462	0.0049288831651210785	3.811665010289289e-05	-0.0006559922476299107
1463	0.0049173058941960335	3.8077767385402694e-05	-0.00022509766859002411
1464	0.0049056303687393665	3.803899744525552e-05	-0.00018332913168706
1465	0.004894029349088669	3.80003584723454e-05	-0.000461868301499635
1466	0.00488251680508256	3.796187593252398e-05	-8.28460106276907e-05
1467	0.004870966542512178	3.792352435993962e-05	-0.00021198148897383362
1468	0.00485950568690896	3.788530739257112e-05	-0.0005488726310431957
1469	0.004848059266805649	3.78472323063761e-05	-0.0003544801729731262
1470	0.004836646839976311	3.780929182539694e-05	-9.43336563068442e-05
1471	0.004825227428227663	3.777149322559126e-05	-5.8172037824988365e-05
1472	0.004813899286091328	3.773382195504382e-05	-0.0004960399819537997
1473	0.004802589304745197	3.769628892769106e-05	-0.0005931730265729129
1474	0.004791333805769682	3.765888686757535e-05	9.921791934175417e-05
1475	0.004780081566423178	3.7621626688633114e-05	-0.00011909256863873452
1476	0.004768814891576767	3.7584486562991515e-05	-0.0006120671168901026
1477	0.004757713060826063	3.7547484680544585e-05	-0.000478354369988665
1478	0.004746524151414633	3.751062831724994e-05	0.00013018060417380184
1479	0.004735425114631653	3.747389200725593e-05	-0.0004563938418868929
1480	0.004724341444671154	3.7437279388541356e-05	-0.0005458396626636386
1481	0.004713316913694143	3.7400830478873104e-05	0.00010322025627829134
1482	0.004702337086200714	3.736448707059026e-05	-0.00032588528119958937
1483	0.004691436421126127	3.732827462954447e-05	-0.0004016401362605393
1484	0.004680426325649023	3.729220770765096e-05	-0.00022950810671318322
1485	0.004669588059186935	3.725626447703689e-05	-0.00019756890833377838
1486	0.004658749792724848	3.722044493770227e-05	-0.000424947909777984
1487	0.004647859372198582	3.718476364156231e-05	-0.00021585013018921018
1488	0.004637090489268303	3.7149209674680606e-05	3.0919909477233887e-07
1489	0.004626305773854256	3.711377576109953e-05	-0.000522142625413835
1490	0.004615570418536663	3.7078472814755514e-05	-0.00047730898950248957
1491	0.004604875110089779	3.704330447362736e-05	-0.00010364923218730837
1492	0.004594249185174704	3.700827437569387e-05	-0.00019695539958775043
1493	0.0045835766941308975	3.69733534171246e-05	-0.0002901028492487967
1494	0.0045729768462479115	3.693855251185596e-05	-0.00046798455878160894
1495	0.004562385380268097	3.690390076371841e-05	-0.00019107521802652627
1496	0.004551921971142292	3.686936543090269e-05	-4.965165862813592e-05
1497	0.004541402217000723	3.683495378936641e-05	-0.0004636536759790033
1498	0.004530880134552717	3.6800658563151956e-05	-0.00037876871647313237
1499	0.004520469345152378	3.676650521811098e-05	1.6192068869713694e-05
1500	0.004510093946009874	3.673246828839183e-05	-0.00034866479109041393
1501	0.004499712958931923	3.669855141197331e-05	-0.0004624653374776244
1502	0.0044893971644341946	3.666476550279185e-05	-0.0001912338484544307
1503	0.004479082301259041	3.663110328488983e-05	-0.00010984385153278708
1504	0.004468812607228756	3.659755748230964e-05	-0.00048176292330026627
1505	0.00445858808234334	3.6564139008987695e-05	-0.00031040856265462935
1506	0.004448368679732084	3.6530847864924e-05	8.38076084619388e-05
1507	0.004438219126313925	3.6497654946288094e-05	-0.0005290174158290029
1508	0.004428063984960318	3.646458935691044e-05	-0.000546129303984344
1509	0.004417930264025927	3.6431669286685064e-05	0.00020064282580278814
1510	0.004407846834510565	3.639886199380271e-05	-0.00024573836708441377
1511	0.00439777597784996	3.6366160202305764e-05	-0.0006264442345127463
1512	0.004387770313769579	3.6333585740067065e-05	-0.00018795962387230247
1513	0.004377841483801603	3.630114224506542e-05	-2.5616725906729698e-05
1514	0.00436784652993083	3.626879697549157e-05	-0.0004954573232680559
1515	0.004357872065156698	3.623657539719716e-05	-0.0003231197188142687
1516	0.004348074086010456	3.620448842411861e-05	-2.219398447778076e-05
1517	0.004338201601058245	3.6172496038489044e-05	-0.00027936958940699697
1518	0.004328371956944466	3.6140634620096534e-05	-0.0005155813414603472
1519	0.0043185618706047535	3.610889325500466e-05	-0.00018138538871426135
1520	0.004308842588216066	3.6077264667255804e-05	-3.110876423306763e-05
1521	0.004299017135053873	3.6045752494828776e-05	-0.0003607753023970872
1522	0.004289356060326099	3.6014356737723574e-05	-0.00045224709901958704
1523	0.00427961116656661	3.59830773959402e-05	-0.00018377808737568557
1524	0.00427001528441906	3.5951910831499845e-05	-0.00012194293231004849
1525	0.004260434303432703	3.5920864320360124e-05	-0.00033858767710626125
1526	0.00425079558044672	3.5889919672627e-05	-0.00040221019298769534
1527	0.0042412313632667065	3.585909871617332e-05	-9.237416088581085e-05
1528	0.004231772385537624	3.5828383261105046e-05	-0.0002429621818009764
1529	0.004222284536808729	3.579779513529502e-05	-0.0002287627139594406
1530	0.0042127929627895355	3.5767301596933976e-05	-0.00042246447992511094
1531	0.00420339684933424	3.573693538783118e-05	-0.00034933449933305383
1532	0.0041939676739275455	3.570667468011379e-05	-7.32669432181865e-05
1533	0.004184560384601355	3.567653402569704e-05	-0.0001658027176745236
1534	0.004175193142145872	3.564649523468688e-05	-0.00041140196844935417
1535	0.004165905062109232	3.561656558304094e-05	-0.00028495548758655787
1536	0.004156629554927349	3.5586748708738014e-05	-6.62291276967153e-05
1537	0.0041473438031971455	3.555704461177811e-05	-0.00038579426473006606
1538	0.004138127900660038	3.552744601620361e-05	-0.00032240294967778027
1539	0.004128917120397091	3.549796383595094e-05	-0.00016646823496557772
1540	0.004119815304875374	3.546859079506248e-05	-0.0002718449686653912
1541	0.004110546316951513	3.543931961758062e-05	-0.00031837192364037037
1542	0.004101500380784273	3.541015394148417e-05	-0.00015404087025672197
1543	0.004092449322342873	3.5381101042730734e-05	-0.00024263649538625032
1544	0.0040834140963852406	3.5352153645362705e-05	-0.00045000907266512513
1545	0.004074371885508299	3.53233226633165e-05	-0.00016644943389110267
1546	0.004065319430083036	3.52945935446769e-05	-6.080286402720958e-05
1547	0.004056438338011503	3.526596265146509e-05	-0.0004281012516003102
1548	0.004047487862408161	3.523745544953272e-05	-0.00026394808082841337
1549	0.00403862027451396	3.520904647302814e-05	-3.271520836278796e-05
1550	0.004029673524200916	3.518073572195135e-05	-0.0004024281515739858
1551	0.00402082921937108	3.515252683428116e-05	-0.00059473019791767
1552	0.004012002609670162	3.51244343619328e-05	0.00017235815175808966
1553	0.004003237467259169	3.509643647703342e-05	-0.00010208025196334347
1554	0.003994470927864313	3.506854045554064e-05	-0.0006620268686674535
1555	0.003985726740211248	3.504074993543327e-05	-0.00036631597322411835
1556	0.003976983018219471	3.501307583064772e-05	0.0003272055764682591
1557	0.0039683119393885136	3.498549631331116e-05	-0.00034744307049550116
1558	0.0039596413262188435	3.495800410746597e-05	-0.0008078585378825665
1559	0.00395107502117753	3.4930639230879024e-05	-2.695133298402652e-05
1560	0.003942432813346386	3.490337257971987e-05	0.00023760751355439425
1561	0.003933880478143692	3.487619324005209e-05	-0.0007064448436722159
1562	0.003925300668925047	3.484911940176971e-05	-0.0003758015518542379
1563	0.003916786052286625	3.482215106487274e-05	0.0002614114200696349
1564	0.00390829099342227	3.479528459138237e-05	-0.00037159660132601857
1565	0.0038998632226139307	3.476851270534098e-05	-0.0006400837446562946
1566	0.0038914133328944445	3.474183540674858e-05	-0.00015409271873068064
1567	0.00388296227902174	3.4715274523478e-05	6.112843402661383e-05
1568	0.0038746255449950695	3.468879367574118e-05	-0.0004224587173666805
1569	0.003866230370476842	3.4662418329389766e-05	-0.00041903770761564374
1570	0.0038578954990953207	3.463614120846614e-05	-7.351773092523217e-07
1571	0.0038496297784149647	3.460996595094912e-05	-0.000239369401242584
1572	0.003841356374323368	3.4583874366944656e-05	-0.00040355039527639747
1573	0.003833161434158683	3.455788464634679e-05	-0.0001533906179247424
1574	0.003824891522526741	3.4532000427134335e-05	-0.00010796014976222068
1575	0.003816697746515274	3.4506207157392055e-05	-0.0004620545660145581
1576	0.00380851817317307	3.448050483711995e-05	-0.000270533753791824
1577	0.003800369566306472	3.445490438025445e-05	-8.135596726788208e-05
1578	0.0037922777701169252	3.442939123488031e-05	-0.00017153566295746714
1579	0.003784206695854664	3.4403969038976356e-05	-0.0005765976966358721
1580	0.0037761179264634848	3.437865962041542e-05	0.0001298499119002372
1581	0.0037680575624108315	3.435343023738824e-05	-0.0002798235509544611
1582	0.0037600742653012276	3.4328291803831235e-05	-0.000568539195228368
1583	0.0037520716432482004	3.430325159570202e-05	-1.4137352991383523e-05
1584	0.003744099522009492	3.427829869906418e-05	-0.0002638265141285956
1585	0.003736199112609029	3.425344402785413e-05	-0.0003292089095339179
1586	0.003728258889168501	3.4228683944093063e-05	-0.00018258790078107268
1587	0.003720351727679372	3.420400753384456e-05	-8.222280303016305e-05
1588	0.003712492296472192	3.417943662498146e-05	-0.0003419536224100739
1589	0.0037046712823212147	3.4154953027609736e-05	-0.00018479907885193825
1590	0.003696878906339407	3.41305676556658e-05	-0.0002794353349599987
1591	0.0036890613846480846	3.410626231925562e-05	-0.0003439287538640201
1592	0.0036813304759562016	3.408204793231562e-05	-0.0002624192857183516
1593	0.0036736014299094677	3.405793177080341e-05	-0.00010802533506648615
1594	0.003665840020403266	3.403389928280376e-05	-0.00025689537869766355
1595	0.003658212488517165	3.4009950468316674e-05	-0.00022686192824039608
1596	0.00365056237205863	3.398608896532096e-05	-0.00016846672224346548
1597	0.003642898052930832	3.396232568775304e-05	-0.00043319989345036447
1598	0.0036353436298668385	3.393864244571887e-05	5.055956353317015e-05
1599	0.0036277587059885263	3.39150610670913e-05	-0.00016647635493427515
1600	0.0036202266346663237	3.389154517208226e-05	-0.0005109546473249793
1601	0.003612685017287731	3.3868134778458625e-05	-0.0002624663175083697
1602	0.003605141770094633	3.384480078238994e-05	-0.00011144411109853536
1603	0.0035976525396108627	3.382155409781262e-05	-0.00026488324510864913
1604	0.0035901786759495735	3.379839108674787e-05	-0.00016066043463069946
1605	0.0035827485844492912	3.377531174919568e-05	-0.0002498849935363978
1606	0.0035753229167312384	3.3752312447177246e-05	-0.00044432966387830675
1607	0.0035679922439157963	3.372941500856541e-05	-0.00010888373071793467
1608	0.0035605947487056255	3.370660124346614e-05	-1.8179402104578912e-05
1609	0.0035533106420189142	3.368386023794301e-05	-0.0003901268064510077
1610	0.003545931074768305	3.366120290593244e-05	-0.0005067603779025376
1611	0.003538634395226836	3.363863652339205e-05	0.0002252427366329357
1612	0.003531384514644742	3.361615745234303e-05	-9.495171252638102e-05
1613	0.003524161409586668	3.359374386491254e-05	-0.0008000703528523445
1614	0.003516924334689975	3.3571421226952225e-05	-7.517986523453146e-05
1615	0.0035096912179142237	3.3549193176440895e-05	8.370201976504177e-05
1616	0.0035025279503315687	3.3527026971569285e-05	-0.000460717361420393
1617	0.0034953735303133726	3.350495535414666e-05	-0.00040897203143686056
1618	0.003488261951133609	3.348296013427898e-05	-6.93931506248191e-05
1619	0.003481184598058462	3.346104494994506e-05	-8.283714851131663e-05
1620	0.0034740648698061705	3.343920616316609e-05	-0.00026983642601408064
1621	0.0034670382738113403	3.341744377394207e-05	-0.0003209903370589018
1622	0.003459969302639365	3.339578688610345e-05	-9.130744729191065e-05
1623	0.003452923847362399	3.337419548188336e-05	-0.00018400177941657603
1624	0.003445944981649518	3.335268047521822e-05	-0.00035608065081760287
1625	0.0034390250220894814	3.333125278004445e-05	-0.00015526905190199614
1626	0.003432022873312235	3.3309894206468016e-05	-0.00023628657800145447
1627	0.003425180446356535	3.3288615668425336e-05	-0.0002716465969569981
1628	0.0034182388335466385	3.32674098899588e-05	-0.0003523579507600516
1629	0.003411347046494484	3.324629506096244e-05	-0.00025088328402489424
1630	0.0034045169595628977	3.3225245715584606e-05	9.429171041119844e-05
1631	0.0033976926933974028	3.3204280043719336e-05	-0.00033267587423324585
1632	0.0033908879850059748	3.318337621749379e-05	-0.0004867679381277412
1633	0.003384095849469304	3.3162577892653644e-05	0.0002268046810058877
1634	0.003377320244908333	3.3141848689410836e-05	-0.00011296485899947584
1635	0.0033705621026456356	3.312117769382894e-05	-0.0007921560318209231
1636	0.0033638249151408672	3.310060492367484e-05	-0.00013759527064394206
1637	0.003357109846547246	3.308008672320284e-05	0.0002891444892156869
1638	0.003350482089444995	3.3059652196243405e-05	-0.0004719548742286861
1639	0.0033438450191169977	3.303927951492369e-05	-0.0007574093178845942
1640	0.0033371690660715103	3.301900142105296e-05	0.0004042239743284881
1641	0.0033305855467915535	3.299877789686434e-05	-0.00020921710529364645
1642	0.003323992481455207	3.297862713225186e-05	-0.0006829891935922205
1643	0.003317408263683319	3.2958567317109555e-05	0.00010242691496387124
1644	0.0033108191564679146	3.293856934760697e-05	-8.605843322584406e-05
1645	0.003304327605292201	3.2918636861722916e-05	-0.0003366229066159576
1646	0.003297836985439062	3.289878077339381e-05	-0.0004105558036826551
1647	0.003291398985311389	3.2879008358577266e-05	9.863724699243903e-07
1648	0.003284929320216179	3.2859294151421636e-05	-2.7983696782030165e-05
1649	0.0032784692011773586	3.2839656341820955e-05	-0.0005249407840892673
1650	0.0032720433082431555	3.282009492977522e-05	-0.00023043503460939974
1651	0.0032656718976795673	3.2800602639326826e-05	2.4939494323916733e-05
1652	0.003259259043261409	3.278117947047576e-05	-0.00032210996141657233
1653	0.0032529078889638186	3.2761825423222035e-05	-0.0005607152124866843
1654	0.0032465700060129166	3.274253322160803e-05	1.9233048078604043e-06
1655	0.003240271471440792	3.2723321055527776e-05	-2.0332088752184063e-05
1656	0.003233960596844554	3.270416345912963e-05	-0.00027541478630155325
1657	0.0032276560086756945	3.268507862230763e-05	-0.0004620487743522972
1658	0.003221391001716256	3.266607382101938e-05	0.00011667214857880026
1659	0.003215207951143384	3.264713450334966e-05	-0.00012455855903681368
1660	0.0032090020831674337	3.262826066929847e-05	-0.00046323725837282836
1661	0.003202811349183321	3.2609452318865806e-05	-0.00027066312031820416
1662	0.003196589881554246	3.2590727641945705e-05	-0.00014960087719373405
1663	0.0031904694624245167	3.2572050258750096e-05	-3.926405042875558e-06
1664	0.0031843341421335936	3.255343472119421e-05	-0.0006526793004013598
1665	0.003178222570568323	3.253489194321446e-05	-6.930570089025423e-05
1666	0.0031721123959869146	3.2516421924810857e-05	0.0002653317351359874
1667	0.0031660757958889008	3.249800647608936e-05	-0.0006558388122357428
1668	0.003159985179081559	3.247965287300758e-05	-0.0003804848820436746
1669	0.0031539578922092915	3.246137930545956e-05	0.0003327591984998435
1670	0.0031479671597480774	3.244316394557245e-05	-0.0003759235260076821
1671	0.0031419536098837852	3.2425006793346256e-05	-0.0005515821976587176
1672	0.003135993145406246	3.2406918762717396e-05	6.063296314096078e-05
1673	0.0031300371047109365	3.238889985368587e-05	-7.698728586547077e-05
1674	0.0031241136603057384	3.237095006625168e-05	-0.00037369519122876227
1675	0.0031181888189166784	3.235305121052079e-05	-0.0003269910521339625
1676	0.003112304490059614	3.233521420042962e-05	-0.00011610335786826909
1677	0.003106448333710432	3.2317457225872204e-05	-8.812351734377444e-05
1678	0.0031005667988210917	3.2299743907060474e-05	-0.0003723986737895757
